344.8113679829	204.4736250829	855.8520361836	464.4564984482	0.2604168138	-75.5129652656	0.4200000000	194.8197100179 -4.6272225618 20.4390458787 396.5744374484 0.8566666667 1.2766666667 396.5744374484 130.1946398215 340.2544327315 81.4878207882 77.5599665645 574.3339482810 -0.9487343750
346.4236423483	207.1152601892	857.6998097458	465.1357389221	0.3273879646	-75.1210981515	0.6000000000	197.3366241904 -4.7145443428 20.3753928106 396.3626161521 0.6783333333 1.2783333333 396.3626161521 131.0736490049 341.5134879226 83.0626723802 78.2388096162 575.3191165081 -1.1841406250
347.2435170847	208.4124055341	859.3264684845	465.3476855289	0.5171165478	-74.0503154745	0.6150000000	198.5725273910 -4.6050840295 20.2465626858 396.8177894512 0.6508333333 1.2658333333 396.8177894512 131.2003140404 342.8867932578 85.8567327974 79.2215920367 576.4464278646 -1.6712109380
348.2855076137	210.7645372956	860.0302931236	465.7435166289	0.1624513703	-73.5448869236	0.6525000000	200.8136060599 -4.4111248305 20.2116309024 396.9621791902 0.6008333333 1.2533333333 396.9621791902 131.7463244567 344.4505597534 87.2164498448 80.1397512554 577.6049066350 -1.8124765630
348.6855571253	210.8776703018	860.5211988547	465.6990791735	0.2068831289	-73.0651220244	0.7125000000	200.9213976553 -4.7310241520 20.0231377925 397.2486919116 0.5491666667 1.2616666667 397.2486919116 131.7753680099 345.3288322025 88.1409447227 81.0029630619 578.7651051412 -1.8568828130
349.6326126400	209.7219298886	860.3468216612	464.8787957086	0.1953071127	-72.3368483397	0.7300000000	199.8202241829 -4.3440829496 20.0022816382 397.0432882570 0.5091666667 1.2391666667 397.0432882570 132.0079008790 346.5548742253 88.6845865736 81.8480633023 579.8983959939 -1.8044296880
349.6606657139	210.1073500563	860.9638948500	464.7704067073	0.4394388938	-71.7928602111	0.7425000000	200.1874471567 -3.9142138331 20.1626973960 396.9410470896 0.4808333333 1.2233333333 396.9410470896 132.1895854478 347.8334676400 87.7373129016 82.9570676649 580.8632406052 -1.2743750000
350.1589094299	213.7217059900	861.8267767338	465.2611309384	0.1663709346	-71.4597976444	0.7400000000	203.6311567687 -3.6910109019 20.2103556572 397.2447575542 0.4733333333 1.2133333333 397.2447575542 132.9051271000 349.3857929063 88.3161892879 83.9488690345 581.8089720655 -1.1805000000
351.4544315236	215.3137181208	863.3491636209	465.1153203712	0.1218296751	-70.5565549812	0.8325000000	205.1480043141 -3.8682287891 19.9299489824 397.7956854996 0.3766666667 1.2091666667 397.7956854996 133.7336237197 350.8632390892 89.0991092411 84.9333847929 582.7617212664 -1.1420625000
351.4232655850	217.2982204556	863.6381246630	465.3320815898	0.8102566032	-70.2191027357	0.8625000000	207.0388110339 -3.9736746826 19.8294646280 396.7570825035 0.3475000000 1.2100000000 396.7570825035 133.8531282899 351.5502003330 89.3148101527 85.1478343401 583.7384087091 -1.1590625000
353.1178300391	219.6689947063	865.3575127215	466.4225569868	0.3178955815	-70.6145821393	0.8650000000	209.2976534544 -4.0409251130 19.7046401101 397.3106733433 0.3425000000 1.2075000000 397.3106733433 134.3745153704 352.4690087048 91.5267368155 85.9326598537 584.8514011466 -1.5913046880
354.4488512767	219.7074568588	866.1403103067	467.3832978455	0.2404898404	-69.7524034029	0.8725000000	209.3342995289 -4.1720314654 19.6591364154 398.2946179766 0.3400000000 1.2125000000 398.2946179766 135.1238041750 353.5252647003 92.0202335191 86.5482847687 585.9644251186 -1.5752578130
355.7725441582	220.6241444395	867.0588552209	466.8519299966	0.4031604480	-68.8482132772	0.8650000000	210.2077065295 -4.0202362926 19.6942280876 398.7267735669 0.3408333333 1.2058333333 398.7267735669 135.8022887426 354.9252090212 91.9139540571 86.8524527526 587.0476117831 -1.4707265630
355.4958783022	221.5890099299	866.9728688206	466.8723959394	0.4556805107	-68.5705787365	0.8950000000	211.1270178310 -4.0141790223 19.6341747550 398.2858435785 0.3075000000 1.2025000000 398.2858435785 136.3189134162 356.0566195867 91.3487465608 86.9810724580 588.0715498769 -1.2777109380
357.0973460012	225.1396337143	868.9911285774	467.7003884550	0.5020931050	-68.6759097533	0.9925000000	214.5100044537 -3.9274735383 19.6136474435 398.8261952437 0.2041666667 1.1966666667 398.8261952437 136.6663469261 357.1153942567 87.1621238019 85.3847536977 588.8759303553 -0.5097656250
357.8485446807	227.2747373341	869.9436364960	468.1016130512	0.4459855328	-68.4499285956	1.0200000000	216.5443017735 -4.3365964299 19.3259857076 399.3812418156 0.1850000000 1.2050000000 399.3812418156 136.9849839162 357.9156096753 87.1391428362 85.9865657035 589.6345080088 -0.3343593750
359.1989100034	229.4286329987	871.6223798135	468.1707562835	0.3959553571	-67.7989754325	1.0175000000	218.5965048101 -4.7755986255 19.1888031096 400.0819043675 0.2050000000 1.2225000000 400.0819043675 137.6396592465 359.1192824708 88.1108325028 87.2137254980 590.3810913255 -0.2650468750
361.2662601040	231.8224070749	873.6193766283	468.5205466181	0.6759119908	-67.0025066236	1.0425000000	220.8772603674 -5.2063095693 19.0942362809 401.3149073420 0.1991666667 1.2416666667 401.3149073420 138.5153894235 360.2752816197 89.6281464035 88.6315450001 591.1524830612 -0.3018281250
362.5891089053	234.1520905491	875.7901839158	468.9483973147	0.6450270857	-65.9312385614	1.1400000000	223.0969518377 -6.1813101114 19.0126451648 401.7054729192 0.1516666667 1.2916666667 401.7054729192 139.0938274759 361.2666395173 93.2388603486 91.3173644810 592.0279036658 -0.6060703120
362.5611361130	233.7099093008	875.9184634246	468.9566420778	0.8187732720	-65.1729472027	1.2275000000	222.6756467964 -7.7753564514 18.8609578592 403.4122474633 0.1450000000 1.3725000000 403.4122474633 139.4158724696 361.3656311260 95.6040308624 93.1770724354 592.9808826563 -0.7904921880
363.2075805432	232.5754043255	876.3432526171	468.9691179435	0.9675481223	-64.7163812304	1.3525000000	221.5947057454 -9.3896969453 18.9538965980 403.6045570217 0.1141666667 1.4666666667 403.6045570217 139.2113911658 360.6997190194 98.0030691523 94.9853866141 594.0275182214 -1.0164609380
363.2497228865	229.9065545558	876.8987182038	468.9847507422	0.8454094375	-64.2161926015	1.3900000000	219.0518624410 -10.4568328525		   19.1205743588  404.1603759883	    0.1441666667   1.5341666667	  404.1603759883 138.7721930603		     360.5588602756 100.6743550702 96.9930229098 595.1827672632 -1.2839765630
363.3775399697	227.6294040150	877.4811411422	468.0087367586	0.4149277269	-63.2937615068	1.2050000000	216.8822237040 -9.0659728335		   19.3804154124  404.9025392490	    0.2650000000   1.4700000000	  404.9025392490 139.6119856107		     361.4182820794 104.8185737115 101.4247744786		596.3591361014 -1.2447968750
364.3255266480	229.6645157675	877.1952345175	467.5713341708	0.5048069257	-62.1847831118	0.9975000000	218.8212509487 -9.2498698865		   19.6769951751  405.6103515243	    0.4975000000   1.4950000000	  405.6103515243 140.0219045799		     362.9079414864 107.6189573148 103.0332422039		597.6808302284 -1.7347031250
364.3072801889	230.0498491385	877.5626667202	467.9437309891	0.9516649905	-61.7909886563	0.9725000000	219.1883910301 -10.9378006111		   19.5545688443  406.2242624608	    0.6100000000   1.5825000000	  406.2242624608 140.1074144536		     364.1436851323 109.6352311771 103.4435592970		599.1759430587 -2.4054531250
364.2187416454	232.6459818495	877.9113902631	468.1144522891	1.0923046774	-61.5372530526	1.0425000000	221.6619515112 -12.7055117308		   19.5605518621  406.7745129809	    0.6383333333   1.6808333333	  406.7745129809 140.2826488925		     364.6914721404 111.3488997712 103.1532993344		600.8777837307 -3.2570468750
366.1197766362	234.4224052771	879.5324722894	467.2336739546	1.1051479033	-59.9855255427	1.1975000000	223.3545033683 -13.3556882622		   19.3723865402  407.1078811705	    0.5100000000   1.7075000000	  407.1078811705 140.3301533708		     364.8958702444 114.1016365239 97.8002767696		603.3528026309 -6.4963593750
367.2570886671	233.7344582439	880.8686437591	468.2000245526	1.0491835224	-59.4225610341	1.4950000000	222.6990367523 -14.2425402555		   19.3553471904  407.8692042852	    0.2608333333   1.7558333333	  407.8692042852 140.4201099774		     365.1416072771 115.1273284195 98.3677332104		605.8748280234 -6.8268906250
368.7572891200	234.4929493252	881.1786817308	467.9797230068	0.9803524282	-58.7815642430	1.4850000000	223.4217167393 -13.4201887797		   19.4676821550  408.0682087764	    0.2308333333   1.7158333333	  408.0682087764 140.7881305832		     365.6766382634 115.5713383308 100.1090488584		608.2946619943 -6.4555156250
368.4354869381	237.0704162223	881.1475410674	467.5431706045	1.4051304198	-58.2154666427	1.4800000000	225.8774925076 -14.2122051304		   19.4057678507  408.5767498681	    0.2766666667   1.7566666667	  408.5767498681 140.7746213071		     366.0869483863 114.9722280578 102.4246625527		610.4590025728 -5.3822343750
369.0497268860	239.4866938915	882.2429688159	467.8939705670	1.0327929589	-57.8936841995	1.6425000000	228.1796895723 -15.9574701011		   19.2196295482  409.5828538375	    0.2016666667   1.8441666667	  409.5828538375 140.6883459706		     366.2995963951 112.3854198393 111.2600703223		611.5462841446 -0.5051328130
369.2876215373	239.4131609026	882.1564396052	467.9121463476	1.2691892650	-57.5612376256	2.0825000000	228.1096283224 -17.0874484399		   19.0159145812  410.1091348132	    -0.1858333333  1.8966666667	  410.1091348132 139.8115741009		     365.4999792442 111.6921048820 113.2833843204		612.3999923382 0.7311953120
369.1710734866	239.9311995158	882.3522634452	467.9785494467	1.3956509176	-57.1851886578	2.2450000000	228.6032088894 -18.5269070490		   19.0694131979  410.5540720040	    -0.2658333333  1.9791666667	  410.5540720040 138.7932123503		     364.3097753200 111.0618765278 114.1117382608		613.1650435371 1.4286640630
369.3563870191	237.2169194804	881.4315457069	467.6406198324	1.2813380662	-56.5420742410	2.2350000000	226.0170785886 -20.6031925811		   19.0497476600  411.0608985717	    -0.1416666667  2.0933333333	  411.0608985717 138.4573631200		     363.4027306904 110.6941940147 114.0308318425		613.9684154499 1.5872734380
369.2070669517	235.6003550131	880.7357197894	466.9517803658	1.3992534778	-56.1550013702	2.1425000000	224.4768382289 -22.1166438042		   19.2882005714  411.3527553973	    0.0466666667   2.1891666667	  411.3527553973 137.5584473507		     361.8543628322 110.6954351397 111.5534446134		615.0930046862 0.4109296880
368.8511660527	233.7319728206	880.3791777554	465.5282081805	1.3843507973	-55.9615787935	1.9700000000	222.6966690778 -23.0792498481		   19.3205693058  412.3874498453	    0.2741666667   2.2441666667	  412.3874498453 137.2772883987		     360.6093232891 110.4204536926 110.0282875572		616.3996971749 -0.1897421870
369.3087000372	233.8074636167	880.6927939159	464.4592197494	0.8162594143	-55.1486767781	1.6750000000	222.7685958837 -24.8894946858		   19.4796604908  412.0994801350	    0.6775000000   2.3525000000	  412.0994801350 137.7343225793		     361.4586145896 110.7317045704 108.6603198372		617.9185169007 -1.0108359380
368.4325540078	233.0420951396	879.0756715229	463.8254097008	1.3112948955	-55.4710231388	1.3925000000	222.0393626310 -24.3850230730		   19.3723442255  412.1998837275	    0.9266666667   2.3191666667	  412.1998837275 137.7043859010		     362.2170154099 110.5830864310 106.4067388801		619.6713438739 -2.0523515630
369.1956145141	234.7080892512	881.1597781565	463.3808840980	1.5155048393	-54.9491313090	0.9650000000	223.6266992275 -20.9433615386		   19.4565409642  412.8649934813	    1.1675000000   2.1325000000	  412.8649934813 137.7079366881		     363.3010249160 110.0363313052 100.4854288030		621.9404317217 -4.6408125000
369.3625667511	237.8982024029	881.1600992147	463.0831704631	1.3085324525	-54.7962903920	1.1400000000	226.6661958353 -21.4516882874		   19.2757245323  413.3914558924	    1.0116666667   2.1516666667	  413.3914558924 137.7547984279		     365.2131820260 110.1051862019 98.7149238615		624.3501272448 -5.5925625000
369.5701580359	239.1962849712	881.3854497195	463.0519482394	1.0097302795	-54.4372218348	1.3675000000	227.9029917969 -22.1421591373		   18.9926693012  414.2236015323	    0.8083333333   2.1758333333	  414.2236015323 138.2755262857		     366.5843671426 110.6274819669 98.1246266027		626.8366581932 -6.2341250000
370.4432500049	241.3066677604	881.1104301095	463.7411909395	0.8268610034	-54.5795393778	1.1875000000	229.9137362344 -20.8996760287		   18.9206573315  414.7234549470	    0.9158333333   2.1033333333	  414.7234549470 138.1084235358		     367.8618931758 111.4494357987 98.5451785149		629.3433198192 -6.5655000000
370.1401232318	244.0454148825	881.7615211595	463.9373737076	1.5362289371	-53.4788693909	0.8850000000	232.5231774097 -20.1553166873		   18.8461378837  415.1558321446	    1.1733333333   2.0583333333	  415.1558321446 137.3115748644		     368.1635084977 111.9257971862 100.2738255549		631.7243773012 -6.1550859380
371.4722340379	245.2939956170	883.5249580430	464.2010370369	0.6103618456	-52.9126256510	1.0750000000	233.7128085338 -20.2773996628		   18.6603813785  416.1105666372	    0.9808333333   2.0558333333	  416.1105666372 137.9147332337		     369.5000119544 112.9044704028 101.7386631387		634.0314382657 -6.0387265630
372.4176663642	245.9364479265	883.9122984518	464.2887146075	0.9345674985	-52.5221304433	1.1850000000	234.3249281279 -20.1038163653		   18.5861160361  416.5741909042	    0.8575000000   2.0425000000	  416.5741909042 138.2918370749		     371.3456099375 113.3640439845 102.9080719530		636.2613345618 -5.7848203130
373.8145912614	249.8883246704	885.0815982798	464.3460582895	1.2615710621	-51.9244892543	1.2850000000	238.0902231931 -19.3033909315		   18.5905904305  417.7445505362	    0.7133333333   1.9983333333	  417.7445505362 138.8170760797		     372.8734587481 113.3682667623 103.8315275705		638.4016550893 -5.3933671880
375.1622817312	253.0682732081	886.9991474897	464.7347579026	1.1562634944	-50.4906799055	1.6350000000	241.1200347262 -19.3656896008		   18.3877930063  418.9605228475	    0.3566666667   1.9916666667	  418.9605228475 139.6680194994		     373.5500259195 112.3497732401 104.4512443050		640.3825855173 -4.5325703130
375.0025066135	253.5622901663	887.6099297225	465.3060032431	1.5122211095	-50.6115407694	1.9550000000	241.5907274558 -20.1789765230		   18.1185398605  419.9444626959	    0.0683333333   2.0233333333	  419.9444626959 139.6124781061		     373.1514886391 112.1043624854 105.2960179719		642.2779922689 -3.9987421880
374.7629163699	252.9742855363	886.5497500263	465.4208775425	1.8897541511	-50.7841894150	2.6400000000	241.0304851811 -21.9115738671		   18.0633760467  420.5765697790	    -0.5233333333  2.1166666667	  420.5765697790 139.3038309675		     372.1400174688 111.6692219341 105.9232023788		644.0972237976 -3.4600859380
374.0278262301	251.0037791709	886.9719380825	465.6787828548	1.9692576846	-50.7519551229	2.5000000000	239.1530127085 -21.6964562017		   18.1521429651  421.2166008263	    -0.3908333333  2.1091666667	  421.2166008263 138.4593726667		     370.9450924704 111.3390360888 106.6224710492		645.8774833834 -2.9166015630
373.6863530199	248.5997487789	885.6257345833	464.9917274341	1.8841216593	-50.3855192669	2.3300000000	236.8624853728 -22.0310412205		   18.3146547707  422.6819627625	    -0.1941666667  2.1358333333	  422.6819627625 138.2852655629		     370.3773680262 109.3829190483 109.1098368596		647.2754631308 -0.1734062500
373.9701126419	247.3437837038	885.3794680905	464.3379894379	2.3496782992	-50.1476468261	2.8125000000	235.6658188732 -24.1990435963		   18.5103410055  424.5187716171	    -0.5466666667  2.2658333333	  424.5187716171 137.9449865122		     368.7182837015 109.7624505915 109.0009930144		648.7618452374 -0.4982187500
373.6840483323	246.0627450579	883.9062822414	463.8314830917	2.8580851445	-50.0852698278	3.0225000000	234.4452622048 -27.4942465829		   18.5888945165  427.0571648675	    -0.5700000000  2.4525000000	  427.0571648675 136.5445155119		     366.4246055185 110.4430381857 107.9314956402		650.4730976886 -1.6961562500
371.3070229237	240.9335882193	883.0050984974	462.0928233536	2.9023905389	-50.2604986055	2.3375000000	229.5582706460 -30.9853674298		   18.5165211279  433.5226431575	    0.3050000000   2.6425000000	  433.5226431575 135.2323694616		     364.5403254923 111.7828422317 106.3862174036		652.5321766876 -3.7672187500
371.2734905044	235.6639150144	881.3054964575	459.3518291932	2.2405272703	-49.5132924208	1.5750000000	224.5373973390 -31.0592028233		   18.8185278402  426.4303539544	    1.0866666667   2.6616666667	  426.4303539544 133.8299705489		     363.7056628619 117.5948201716 103.9900669992		655.4714107197 -9.9339453130
372.1851726833	234.8388374869	881.5997394673	458.7245182666	1.4855933289	-48.8874014696	1.3550000000	223.7512741571 -30.5125597195		   19.3424827007  427.5210385204	    1.3025000000   2.6575000000	  427.5210385204 133.4429186101		     365.3455800875 120.1038269742 103.5456072187		658.6828350494 -12.4622421900
373.1216583498	236.0733280496	882.6700872989	459.2829446762	1.7648173891	-48.9037224220	1.5400000000	224.9274805194 -30.1774176744		   19.4811296993  425.9302067000	    1.1058333333   2.6458333333	  425.9302067000 132.6237644706		     366.5909106125 121.6150456227 102.7728642180		662.0792915377 -14.5746484400
373.6960962381	237.3603605262	883.5175532448	459.7341820657	1.6533450606	-48.9400850072	1.3525000000	226.1537481900 -30.2339136651		   19.4016581379  425.6714425686	    1.2925000000   2.6450000000	  425.6714425686 131.8810767947		     366.8310034219 122.7543852950 102.2325817915		665.6050133860 -16.2711640600
375.2681910419	240.8194835479	885.2729225657	460.9563056270	1.0338728876	-48.0834093553	1.2075000000	229.4495538949 -28.6962871654		   19.4906495938  426.8901572950	    1.3566666667   2.5641666667	  426.8901572950 131.6442976887		     368.4478596276 123.0812550975 100.4432153165		669.2601131156 -18.0965546900
375.5597776126	242.7190679408	885.5759182513	460.8336563813	1.0110999797	-47.2243736633	1.3000000000	231.2594518905 -27.3138696350		   19.2234848576  428.9391555179	    1.1741666667   2.4741666667	  428.9391555179 132.3057200781		     369.9457998555 124.3092548255 101.4610248089		672.8929515936 -18.7433828100
376.3586546587	243.4734903770	885.6008658395	460.8114736822	1.2812727342	-46.4253623907	1.3200000000	231.9782549893 -26.1637241780		   19.1156482140  429.5927975557	    1.0850000000   2.4050000000	  429.5927975557 131.9328835455		     370.8045233388 125.1304364105 102.9177560924		676.4288178548 -18.7564140600
377.0219630897	247.4611925461	885.9056100032	460.6066909320	1.7571789063	-46.0743077317	1.2175000000	235.7776845837 -24.3842929913		   19.0558845391  429.6385370490	    1.0858333333   2.3033333333	  429.6385370490 131.3918880754		     372.1630269942 125.4168675647 104.6081428404		679.7982019352 -18.1356484400
377.9150087635	250.8882656471	886.6251308785	460.9131179290	1.5959502057	-45.8032150360	1.1650000000	239.0429534812 -24.2061162208		   18.7195660022  430.2097933519	    1.1116666667   2.2766666667	  430.2097933519 131.2206102304		     373.4728022660 125.2177729221 109.5050531687		682.6665044787 -14.2966328100
378.3016536628	255.9441793146	888.1006115268	462.0477651129	1.3930861129	-45.1784231206	1.2900000000	243.8601591454 -23.8517000598		   18.5623801803  430.8986611138	    0.9591666667   2.2491666667	  430.8986611138 131.2784651138		     374.2689965935 125.8953678739 111.5907577900		685.3954707516 -13.4420546900
379.0347174613	257.6864352590	889.3651040291	462.1528245110	1.2237890035	-44.4728918306	1.4550000000	245.5201571461 -23.4767439810		   18.1441503256  431.7291616613	    0.7525000000   2.2075000000	  431.7291616613 131.8325221201		     374.8324747230 126.8411120439 113.4422951595		688.0367156981 -12.9874609400
379.3581355005	258.9151826423	888.9312582054	462.8814020141	2.1485694541	-44.9024222860	1.6275000000	246.6908916555 -24.1154733836		   18.0020876649  431.6666289345	    0.6083333333   2.2358333333	  431.6666289345 131.3050326732		     374.2885579789 127.0158024629 114.0659949258		690.6410096768 -12.9328515600
379.6754143525	259.7711131017	888.8492722000	462.6911697028	1.4791824462	-43.0759780335	1.6900000000	247.5064102066 -25.2137578713		   18.0506764611  432.1576627188	    0.6091666667   2.2991666667	  432.1576627188 131.7733975977		     374.2298953219 128.5542137019 113.6976395465		693.4438362395 -15.2151015600
381.5808596614	266.1767074118	892.2318095440	464.5219729867	1.8126893408	-43.7926055314	1.8200000000	253.6095737103 -26.4178524628		   18.0818516685  433.3074296051	    0.5475000000   2.3675000000	  433.3074296051 131.7950420800		     373.8347180186 129.0211591606 114.6221054651		696.2028831936 -15.1857109400
381.6283042436	268.6739812313	892.7478863238	464.4863958583	1.6590045906	-43.9444070267	2.0250000000	255.9889426706 -27.1439951979		   17.4252144624  434.6041239616	    0.3500000000   2.3750000000	  434.6041239616 131.7830922938		     373.5643669981 129.4878652265 115.8822141161		698.8836726411 -14.7815546900
381.7523119874	270.2906200783	893.6135359764	464.9341280352	2.0804137409	-43.7036098726	2.3950000000	257.5292544892 -28.5950916055		   17.2487163936  435.2973095891	    0.0516666667   2.4466666667	  435.2973095891 131.2248150504		     372.8688284994 129.4028643261 116.8949649598		701.4487701351 -14.0026328100
381.9002334286	271.0408661996	893.3640129560	464.9016640915	1.7715459519	-42.5200142649	2.5175000000	258.2440787515 -30.2995667323		   17.2080919181  436.4741631952	    0.0216666667   2.5391666667	  436.4741631952 130.3762872629		     372.1052439782 128.0511336766 119.4529261642		703.6362691056 -9.8978906250
381.7208399977	270.1891102878	893.0639206964	464.1225791393	2.3903920117	-42.7338158315	2.5450000000	257.4325371313 -31.5268357009		   17.0298327410  437.4575172031	    0.0533333333   2.5983333333	  437.4575172031 129.1419663919		     371.6372638215 128.0957176929 120.0555794383		705.8052873841 -9.5498593750
382.5769248528	271.7517115861	893.3225457913	464.5805799738	2.1137661140	-42.5573624525	2.7375000000	258.9213632257 -31.3910050465		   17.1807728755  438.7891198883	    -0.1391666667  2.5983333333	  438.7891198883 128.7844410492		     371.4049225817 128.8123422193 120.6546569129		708.0135235741 -10.0074843800
382.7408580381	270.3479457166	893.0648753070	464.6081716623	1.9747848632	-41.9882841153	3.3950000000	257.5838739282 -37.8910446026		   17.0876452990  439.1836963170	    -0.4408333333  2.9541666667	  439.1836963170 128.5086596965		     370.3906776580 129.9959850504 121.1080718795		710.3287433002 -11.2707656300
383.0542717458	268.8498484069	892.9629632791	463.8813457139	2.0579428613	-41.2371940524	3.7625000000	256.1565063744 -45.2612359270		   17.2297917072  439.3664929346	    -0.3925000000  3.3700000000	  439.3664929346 127.9467015429		     369.6449734995 132.6912106304 120.1538562254		713.1081812149 -16.4461484400
380.6313513542	260.0124766887	890.5225709457	461.8263818847	2.1718159387	-40.8655122304	3.1725000000	247.7363785680 -44.7293090107		   17.2030781172  440.2685062458	    0.1666666667   3.3391666667	  440.2685062458 126.7128960435		     368.5583631611 133.9502712380 120.6350370079		716.0791834516 -18.0781640600
381.3226028712	260.6655679819	889.9566623161	461.1828952527	2.2752877525	-40.6972671334	2.4600000000	248.3586348577 -43.1265028246		   18.0324037986  441.5830230822	    0.8316666667   3.2916666667	  441.5830230822 126.3988981007		     368.8458115716 134.9462777832 121.2381769365		719.1714326153 -19.2732578100
382.0079871272	263.4080582062	891.4467703821	461.8027997163	2.7254201915	-40.6747257078	3.9625000000	250.9716423129 -49.9014532984		   18.0345112984  442.1086164016	    -0.2950000000  3.6675000000	  442.1086164016 125.5611504213		     367.8754429182 135.4330904272 121.6808414765		722.3033692139 -20.0314296900
382.1665376776	264.1067425388	893.1489652749	462.2940841640	2.4668246415	-40.5560459717	4.1425000000	251.6373399504 -52.6891632513		   17.8254239158  442.5165655821	    -0.3308333333  3.8116666667	  442.5165655821 123.4067420476		     366.7591149685 136.5474260022 125.0945423472		725.3193177113 -17.5467812500
381.6170337875	264.8889725367	892.0869505771	462.0843885051	1.8577945442	-40.6901217125	4.4450000000	252.3826381363 -55.1431085657		   17.7200506875  443.3185406808	    -0.5025000000  3.9425000000	  443.3185406808 123.2387391088		     367.2408399551 137.4853830408 125.7306069777		728.4835687198 -18.5534687500
381.5206226109	264.4599342240	892.8893431554	461.0625371911	1.7830560921	-40.3281411488	4.3950000000	251.9738555680 -58.4606817853		   17.5733723184  442.8568028047	    -0.2758333333  4.1191666667	  442.8568028047 122.4674114340		     366.8759210362 138.2143499928 125.7016108582		731.8422654910 -20.2455937500
380.0830433451	263.9369674909	891.3778358493	460.4473432317	1.8561595156	-40.6398098410	3.3975000000	251.4755796692 -59.4409654558		   17.5192925723  443.7679599331	    0.7733333333   4.1708333333	  443.7679599331 121.4463889031		     367.2305437893 138.6168073694 124.9134509062		735.4199260428 -22.6231562500
380.3141916371	260.8171387813	889.3948476439	458.9425577897	1.3901283367	-39.4851354335	3.5575000000	248.5030496607 -61.0048069654		   17.5347588469  443.8760980897	    0.7008333333   4.2583333333	  443.8760980897 121.6311506077		     367.7825089806 138.9679832467 123.2683865011		739.2246335208 -26.1959609400
380.1291089236	257.3286537610	889.6336460493	459.2742898166	1.1972894693	-39.8114818243	3.6275000000	245.1792682385 -59.5830831444		   17.8456080464  443.3106117375	    0.5675000000   4.1950000000	  443.3106117375 122.0097737323		     368.3946203165 139.7378423469 122.1539634172		743.2393263001 -29.7404765600
380.7385054538	253.8135171299	888.9814390779	458.7887546682	1.4300233019	-39.7024134860	2.7525000000	241.8300931504 -56.9170463295		   18.1532631129  442.7204593473	    1.3100000000   4.0625000000	  442.7204593473 122.2164212127		     368.3088736257 140.1971544684 120.4585936367		747.4672995556 -33.7665078100
382.2421961750	252.7306002465	888.7756744250	457.9985508284	1.1035651800	-39.3975247163	2.3225000000	240.7983044495 -48.2633626679		   18.4522066028  442.2780506127	    1.2750000000   3.5975000000	  442.2780506127 123.4873283336		     369.1210970731 140.8849029898 118.7167884279		751.8623008210 -38.2740546900
